week_start,event_id
2026-08-03,35481
2020-09-21,41837
2020-09-21,50615
2023-02-20,56626
2019-10-07,60076
2019-10-07,61504
2023-02-20,61565
2019-07-29,63535
2026-07-06,65543
2025-09-01,67402
2026-07-06,68612
2023-02-13,69435
2019-01-28,69598
2026-07-06,72950
2018-06-25,75209
2017-10-16,84368
2026-06-15,93077
2026-07-27,98792
2019-11-04,101500
2016-10-10,104116
2016-10-10,104619
2026-06-15,117008
2016-02-15,121489
2016-02-08,122458
2015-02-23,141114
2015-02-16,141571
2015-02-02,142169
2015-02-09,142679
2015-02-23,143642
2019-11-04,101069
2016-08-08,109283
2019-11-04,114269
2016-02-15,121426
2016-02-15,121452
2019-11-04,125940
2019-11-04,128842
2015-02-02,142324
2015-02-02,142631
2014-08-25,144267
2015-02-09,144339
2014-07-28,145093
2026-05-04,1667
2026-07-27,3292
2025-04-21,5189
2025-04-21,5563
2026-06-22,6736
2024-12-30,7062
2025-04-07,8530
2026-06-22,8657
2024-12-30,8720
2023-04-24,12039
2022-12-26,14846
2022-10-31,15730
2019-06-10,64623
2019-06-10,65029
2019-06-10,65057
2019-06-10,65086
2019-06-10,65266
2019-02-11,67789
2026-07-06,70669
2019-02-11,71239
2026-07-06,72974
2018-06-25,76637
2018-06-25,78194
2018-06-25,80008
2018-06-25,80890
2019-11-04,88772
2020-09-21,99166
2019-11-04,108122
2016-08-08,109161
2016-08-08,109408
2016-02-08,122310
2016-02-08,122717
2015-02-23,142586
2015-02-02,142798
2026-06-15,95895
2019-11-04,102168
2016-10-10,104539
2019-11-04,108463
2019-11-04,109590
2019-11-04,120760
2019-11-04,120867
2016-02-15,121264
2016-02-08,122648
2016-02-08,122671
2019-11-04,129995
2016-02-08,133462
2015-02-23,140745
2015-02-16,141514
2015-02-02,142766
2014-07-28,144750
2014-06-09,145438
2015-02-02,145566
2026-07-20,519
2025-04-21,5256
2024-12-30,6991
2024-10-14,7429
2024-06-24,7935
2025-04-07,8465
2024-10-14,9024
2024-01-01,10236
2024-01-01,11829
2023-04-24,12618
2023-02-20,13652
2022-12-26,15351
2022-12-26,15569
2022-12-26,15710
2022-10-31,15966
2022-10-31,17166
2025-09-01,18537
2026-07-27,18921
2023-02-20,19377
2025-09-01,21514
2020-09-07,42534
2020-09-07,42833
2020-09-07,44771
2026-07-27,58634
2019-11-04,63045
2019-07-29,63690
2019-07-29,65007
2019-06-10,65135
2019-01-28,68413
2019-10-07,71288
2019-11-04,73384
2026-06-22,74000
2018-06-25,77754
2016-10-10,104083
2016-10-10,104700
2019-11-04,106921
2019-06-10,66863
2019-02-11,67856
2020-09-21,71090
2019-10-07,71737
2023-02-20,72925
2019-07-29,76922
2023-02-20,79409
2017-10-16,84497
2017-10-16,84636
2017-10-16,85621
2019-10-21,96754
2016-10-10,104368
2016-10-10,104986
2016-10-10,106957
2016-08-08,109678
2016-02-08,122765
2016-02-15,122798
2019-11-04,125302
2026-07-06,828
2026-06-22,1028
2026-05-04,1611
2024-12-30,7023
2024-10-14,8603
2025-04-07,9119
2026-07-20,9854
2026-07-20,10637
2026-07-20,11035
2025-04-07,11200
2026-07-20,13707
2024-10-14,20100
2022-12-26,21430
2023-02-20,22324
2023-02-20,22697
2022-05-16,22830
2023-02-20,25361
2023-04-24,31650
2023-02-20,34308
2026-08-03,39376
2020-09-07,42266
2020-09-07,42304
2020-09-07,42737
2020-09-21,44575
2019-11-04,57370
2019-10-21,58337
2019-10-07,59788
2023-02-13,59821
2026-07-06,60732
2020-09-21,64883
2019-02-11,68173
2019-01-28,69965
2023-02-20,88818
2020-09-21,89392
2026-07-27,489
2024-12-30,6864
2024-12-30,7155
2026-06-22,7241
2026-07-20,8796
2023-04-24,12082
2023-02-20,13385
2023-07-17,16945
2022-10-31,17018
2022-05-16,19118
2023-02-20,19751
2022-05-16,20436
2023-07-17,20646
2021-11-22,25174
2021-11-22,25197
2021-12-27,27085
2025-04-07,29645
2026-08-03,37830
2026-07-27,40532
2020-09-07,42638
2020-09-07,42778
2026-06-22,54583
2019-10-21,58421
2019-07-29,63337
2019-10-07,66527
2026-07-06,68669
2023-02-20,72192
2021-12-27,73071
2019-07-29,73884
2026-06-22,75504
2023-02-13,75981
2018-06-25,78609
2018-06-25,78675
2026-06-22,79135
2025-09-01,83662
2026-07-27,407
2026-07-27,460
2026-06-08,1785
2026-06-22,2059
2026-06-15,2565
2026-06-22,2606
2026-06-15,3160
2026-06-22,4313
2024-10-14,7350
2024-10-14,7357
2024-10-14,8339
2026-06-22,10123
2026-07-20,10956
2025-04-07,11797
2023-04-24,12398
2023-02-13,13746
2023-01-30,13861
2023-02-13,14105
2023-02-13,14655
2022-12-26,15205
2022-10-31,16063
2022-10-31,17369
2022-10-31,17836
2022-05-16,19513
2022-05-16,19598
2021-11-22,25143
2023-02-20,31378
2023-02-20,40510
2020-09-21,41295
2020-09-21,41496
2020-09-21,43653
2020-09-07,44443
2023-02-20,45143
2020-09-07,45374
2019-10-07,59946
2019-10-07,65330
2019-01-28,68382
2019-01-28,68503
2019-01-28,68551
2023-02-20,69067
2026-07-27,71112
2019-02-11,75340
2021-12-27,79213
2023-07-17,79267
2018-06-25,81093
2017-10-16,84272
2021-11-22,26385
2023-07-17,36335
2023-02-20,39638
2020-09-07,42678
2023-02-20,43687
2026-08-03,44830
2020-09-21,46646
2019-07-29,63603
2019-07-29,64087
2026-07-06,70581
2020-09-21,42054
2020-09-07,43058
2020-09-07,43981
2023-02-20,55021
2026-07-27,57466
2019-10-21,58212
2019-10-21,59612
2019-10-21,60142
2019-07-29,63925
2019-01-28,68136
2019-01-28,68729
2019-10-07,72454
2018-06-25,78264
2023-07-17,79243
2023-07-17,82979
2020-09-21,99444
2016-10-10,104436
2019-11-04,105032
2016-10-10,105167
2016-08-08,109055
2016-02-15,121158
2016-02-15,122071
2016-02-15,122281
2016-02-08,123523
2015-02-23,141064
2016-10-10,104326
2016-10-10,104471
2016-10-10,105091
2016-10-10,105233
2016-08-08,109240
2016-08-08,109318
2016-08-08,112279
2016-02-08,123918
2016-08-08,124239
2016-02-08,136857
2015-02-23,140873
2015-02-16,141870
2015-02-02,142822
2014-08-25,144413
2014-07-28,144890
2014-06-09,145504
2026-06-15,96106
2019-11-04,102083
2016-10-10,104663
2016-10-10,106438
2016-08-08,115191
2019-11-04,119317
2020-09-21,119900
2019-11-04,120712
2016-02-08,122524
2016-02-08,122572
2016-02-08,122918
2016-02-08,123270
2016-02-08,135240
2016-08-08,137286
2015-02-02,142266
2015-02-02,142451
2015-02-02,142737
2015-02-16,143237
2015-02-02,143385
2014-08-25,144534
2015-02-02,145831
2015-02-02,145884
2026-06-15,1159
2026-06-15,1234
2026-05-25,1366
2026-05-04,1577
2026-06-22,3580
2026-06-22,3629
2026-06-22,4269
2026-06-22,6709
2024-09-02,7321
2025-04-07,7887
2024-06-24,7907
2025-04-07,8227
2025-04-07,8397
2024-01-01,9319
2025-04-07,9475
2025-04-07,9710
2026-07-20,11228
2023-04-24,14035
2026-07-27,14402
2022-12-26,14786
2022-10-31,16252
2022-10-31,16972
2022-05-16,19061
2022-05-09,19254
2025-04-07,19928
2022-05-09,23951
2026-08-03,25727
2026-07-27,30580
2023-02-20,30906
2023-02-20,34769
2026-08-03,56918
2019-11-04,57515
2019-11-04,57995
2019-10-07,61410
2025-09-01,65522
2026-08-03,66554
2019-01-28,69252
2023-02-20,76082
2018-06-25,79871
2026-06-15,82422
2017-10-16,84552
2017-10-16,84744
2017-10-16,85193
